# Time(s), phi(xm/2,ym/2), Te(xm/2,ym/2), ne at ym/2 and xm/2, xm/10, 2xm/10, 3xm/10, 4xm/10, 6xm/10, 7xm/10, 8xm/10, 9xm/10 
   7.36354377E-05   3.07834601E+01   7.86531462E+00   8.69381360E+17   8.88796007E+17   1.41623810E+18   1.52047353E+18   1.27676119E+18   5.05619558E+17   4.05766231E+17   3.88611221E+17   3.92577061E+17
   7.50792585E-05   3.06017140E+01   7.54688423E+00   8.62848151E+17   8.89622647E+17   1.40732686E+18   1.50234984E+18   1.31611269E+18   5.11226343E+17   3.95417306E+17   4.02141890E+17   4.20528807E+17
   7.65230793E-05   3.09105559E+01   7.82366348E+00   8.79951777E+17   9.00676423E+17   1.40233979E+18   1.49383607E+18   1.27288199E+18   4.94599216E+17   3.83054520E+17   3.78520372E+17   3.91829474E+17
   7.79669001E-05   3.08303090E+01   7.57039493E+00   8.74785621E+17   8.89104308E+17   1.40929651E+18   1.51694242E+18   1.30578397E+18   5.19039519E+17   3.93131086E+17   4.08722665E+17   3.60695681E+17
   7.94107209E-05   3.03009011E+01   7.56775721E+00   8.83303297E+17   9.01263772E+17   1.42468951E+18   1.51855297E+18   1.29464313E+18   5.22579487E+17   3.82038876E+17   3.69967648E+17   3.91844831E+17
   8.08545416E-05   3.05202202E+01   7.74186742E+00   8.59737587E+17   9.08622375E+17   1.43700432E+18   1.54211837E+18   1.28526655E+18   5.01631921E+17   3.70793392E+17   4.41513546E+17   4.23170388E+17
   8.22983624E-05   3.07185187E+01   7.74251249E+00   8.64466869E+17   9.36331865E+17   1.40881866E+18   1.52333543E+18   1.28185361E+18   5.15764707E+17   4.09631495E+17   3.77711132E+17   3.75457237E+17
   8.37421832E-05   3.04941432E+01   7.59166208E+00   8.54614077E+17   8.96641684E+17   1.41219066E+18   1.48903323E+18   1.28603280E+18   5.21238588E+17   4.14085743E+17   3.77582140E+17   4.20405449E+17
   8.51860040E-05   3.05793549E+01   7.81766805E+00   8.69344152E+17   9.24780011E+17   1.41608669E+18   1.52321756E+18   1.28615368E+18   4.89332085E+17   4.10792031E+17   3.27698378E+17   4.72311613E+17
   8.66298248E-05   3.06945327E+01   7.54348466E+00   8.84158853E+17   9.27431639E+17   1.41572555E+18   1.54946635E+18   1.27873768E+18   5.17078143E+17   4.13964446E+17   3.62680909E+17   5.71251117E+17
   8.80736456E-05   3.08181324E+01   7.69986551E+00   8.83298909E+17   9.26511621E+17   1.43044877E+18   1.49209262E+18   1.30195134E+18   5.08850955E+17   4.14911536E+17   4.54001503E+17   4.51738807E+17
   8.95174664E-05   3.05689405E+01   7.72168189E+00   8.65065318E+17   9.33659187E+17   1.40104335E+18   1.53439086E+18   1.30244229E+18   4.92174278E+17   3.95630812E+17   4.00306626E+17   3.52944368E+17
   9.09612872E-05   3.05212941E+01   7.76476968E+00   8.80258540E+17   9.21978307E+17   1.42140403E+18   1.51079628E+18   1.30944270E+18   4.90159789E+17   3.89474349E+17   4.11090575E+17   3.45423771E+17
   9.24051079E-05   3.05503145E+01   7.67804972E+00   8.70978680E+17   9.09129958E+17   1.42427106E+18   1.51177557E+18   1.27661639E+18   5.01869350E+17   3.97833122E+17   4.00922168E+17   4.20509991E+17
   9.38489287E-05   3.05625557E+01   7.71135527E+00   8.82702470E+17   9.00698107E+17   1.39488072E+18   1.50975127E+18   1.26145059E+18   5.08595862E+17   4.18083204E+17   4.46319730E+17   4.48125282E+17
   9.52927495E-05   3.04942401E+01   7.76304234E+00   8.84133186E+17   9.19175053E+17   1.41654477E+18   1.49969628E+18   1.30485447E+18   5.26391142E+17   4.12184540E+17   4.48327098E+17   4.06631336E+17
   9.67365703E-05   3.07364917E+01   7.87566047E+00   8.90129042E+17   8.84549968E+17   1.41785693E+18   1.48520426E+18   1.26826846E+18   5.16406704E+17   4.07823296E+17   4.04667230E+17   3.86977132E+17
   9.81803911E-05   3.05176823E+01   7.83739564E+00   8.44454843E+17   8.95889623E+17   1.39706959E+18   1.49619616E+18   1.26630305E+18   5.07716552E+17   3.76373599E+17   4.08056145E+17   4.29229919E+17
   9.96242119E-05   3.06293478E+01   7.77350820E+00   8.51606098E+17   9.00930980E+17   1.38377186E+18   1.49792544E+18   1.28857079E+18   5.21557922E+17   3.88234313E+17   3.78753056E+17   3.56074007E+17
   1.01068033E-04   3.08558464E+01   7.76370387E+00   8.78157682E+17   9.10567057E+17   1.43893280E+18   1.49934708E+18   1.29224851E+18   5.01213930E+17   3.74256303E+17   3.87767760E+17   3.89919396E+17
   1.02511853E-04   3.04852860E+01   7.62603601E+00   8.80703274E+17   9.27205684E+17   1.43008023E+18   1.48929507E+18   1.28898312E+18   5.17785317E+17   3.81912246E+17   3.83144105E+17   3.75737532E+17
   1.03955674E-04   3.09031856E+01   7.78839920E+00   8.91017533E+17   9.09771072E+17   1.43367599E+18   1.50910024E+18   1.28968900E+18   5.14378295E+17   3.95336554E+17   4.01735768E+17   3.84192206E+17
